"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WESD"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-13","1.8","0.3","3.0","130.0","-15.5","-4.9","-21.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-14","4.4","0.0","0.0","130.0","-6.7","-3.2","-8.8",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-15","6.2","0.0","0.0","130.0","-5.3","-4.9","-11.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-16","6.7","0.0","0.0","130.0","-14.6","-10.5","-22.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-17","4.7","0.0","0.0","130.0","-22.4","-19.3","-25.5",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-18","3.2","0.0","0.0","130.0","-21.6","-16.6","-24.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-19","2.1","0.0","0.0","130.0","-18.3","-13.8","-21.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-20","2.8","0.5","15.0","130.0","-11.1","-5.5","-13.8",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-21","2.0","0.0","0.0","130.0","-5.8","-4.3","-6.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-22","2.7","0.0","0.0","130.0","-6.3","-3.8","-8.2",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-23","5.2","0.0","0.0","130.0","-6.6","-4.9","-7.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-24","2.6","0.3","3.0","130.0","-3.6","-1.0","-4.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-25","2.9","1.3","15.0","130.0","-2.1","-1.0","-2.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-26","5.4","0.3","5.0","150.0","-3.2","-2.1","-6.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-27","4.9","0.0","0.0","130.0","-4.2","4.4","-9.3",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-28","5.4","0.0","0.0","80.0","1.6","2.8","-7.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-29","4.7","0.3","0.0","80.0","-4.3","1.1","-7.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-30","2.1","0.3","0.0","50.0","1.4","6.1","-1.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-01-31","2.8","0.0","0.0","30.0","2.3","5.0","-2.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-01","1.8","0.0","0.0","30.0","-1.2","2.2","-5.5",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-02","6.7","13.0","224.0","30.0","-1.8","-1.0","-4.3",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-03","6.2","1.0","15.0","200.0","-5.6","-4.3","-11.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-04","2.5","0.8","8.0","180.0","-8.8","-2.7","-13.2",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-05","3.1","0.0","0.0","180.0","-8.7","-1.6","-14.3",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-06","4.5","0.0","0.0","150.0","-2.1","2.2","-3.8",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-07","7.3","0.5","10.0","130.0","2.2","4.4","-8.8",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-08","8.5","0.0","0.0","50.0","-8.5","-8.2","-11.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-09","6.9","0.0","0.0","50.0","-11.3","-8.2","-14.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-10","2.8","0.0","0.0","50.0","-13.1","-10.5","-16.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-11","1.8","0.3","23.0","50.0","-12.4","-8.2","-16.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-12","6.4","0.0","0.0","50.0","-11.4","-9.3","-17.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-13","2.7","0.0","0.0","50.0","-16.9","-12.1","-21.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-14","5.4","1.0","18.0","50.0","-11.4","-7.1","-13.8",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-15","3.0","0.0","0.0","80.0","-5.6","0.0","-7.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-16","3.3","0.0","0.0","50.0","-0.6","1.7","-6.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-17","3.0","0.0","0.0","50.0","-5.3","-1.6","-9.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-18","7.2","0.0","0.0","50.0","-1.1","5.0","-3.8",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-19","5.6","9.4","0.0","30.0","3.9","7.2","1.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-20","4.7","0.0","0.0","0.0","4.2","6.1","-1.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-21","2.8","0.0","0.0","0.0","-0.2","2.8","-3.2",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-22","2.2","0.0","0.0","0.0","-0.4","1.7","-2.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-23","3.3","1.0","8.0","0.0","1.5","4.4","0.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-24","4.3","0.0","0.0","0.0","1.8","3.3","-1.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-25","5.9","0.0","0.0","0.0","-0.7","1.7","-3.2",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-26","4.0","0.0","0.0","0.0","-0.8","5.6","-4.3",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-27","3.6","0.0","0.0","0.0","5.9","14.4","1.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-28","4.7","0.8","3.0","0.0","4.3","6.1","-2.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-02-29","6.0","0.0","0.0","0.0","-1.9","3.9","-7.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-01","4.3","0.0","0.0","0.0","-7.1","-2.7","-9.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-02","2.8","0.0","0.0","0.0","-6.2","0.0","-10.5",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-03","2.0","0.0","0.0","0.0","-2.2","1.7","-3.2",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-04","3.9","1.3","10.0","0.0","-0.3","2.8","-1.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-05","4.2","0.0","0.0","0.0","1.2","3.9","-1.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-06","5.7","0.0","0.0","0.0","4.4","15.6","-1.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-07","4.7","0.0","0.0","0.0","10.6","17.8","5.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-08","7.0","0.0","0.0","0.0","15.3","21.1","4.4",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-09","3.3","0.0","0.0","0.0","4.5","5.6","1.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-10","2.0","0.0","0.0","0.0","3.1","9.4","0.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-11","4.4","0.0","0.0","0.0","5.9","18.9","-2.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-12","3.8","0.0","0.0","0.0","14.9","21.1","9.4",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-13","4.1","0.0","0.0","0.0","11.3","12.2","8.3",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-14","3.1","0.3","0.0","0.0","10.9","14.4","8.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-15","4.7","21.6","0.0","0.0","11.9","12.8","7.2",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-16","8.7","1.3","0.0","0.0","7.1","9.4","4.4",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-17","5.9","0.3","0.0","0.0","4.1","5.6","0.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-18","3.2","0.0","0.0","0.0","1.3","2.8","-1.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-19","3.9","1.8","33.0","30.0","0.3","6.1","-2.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-20","3.4","0.0","0.0","0.0","1.8","6.1","-3.2",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-21","4.2","0.0","0.0","0.0","2.9","11.7","-2.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-22","5.5","0.0","0.0","0.0","8.1","12.8","0.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-23","6.8","7.9","94.0","0.0","0.9","2.2","-1.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-24","4.6","0.0","0.0","80.0","1.1","8.3","-2.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-25","4.2","0.0","0.0","0.0","3.2","8.9","-2.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-26","2.6","3.0","0.0","0.0","6.8","10.6","3.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-27","3.7","1.8","0.0","0.0","4.9","6.1","-0.5",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-28","2.2","0.0","0.0","0.0","4.9","15.0","-2.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-29","5.6","4.8","0.0","0.0","10.7","17.8","4.4",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-30","4.3","10.2","0.0","0.0","8.3","8.9","6.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-03-31","3.6","3.3","0.0","0.0","7.0","12.2","4.4",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-01","6.4","0.5","0.0","0.0","4.2","5.0","0.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-02","8.0","0.0","0.0","0.0","0.3","2.2","-3.2",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-03","5.8","0.0","0.0","0.0","5.7","20.0","-1.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-04","3.5","0.0","0.0","0.0","1.1","5.6","-2.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-05","5.5","1.8","0.0","0.0","0.7","2.8","-2.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-06","4.9","0.0","0.0","0.0","3.2","6.7","0.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-07","3.5","1.0","0.0","0.0","2.9","6.1","0.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-08","7.6","0.5","13.0","0.0","0.7","2.8","-4.3",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-09","5.5","0.0","0.0","0.0","-1.9","6.1","-6.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-10","7.1","0.0","0.0","0.0","6.7","15.0","1.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-11","6.6","0.0","0.0","0.0","3.6","6.7","-0.5",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-12","3.8","0.0","0.0","0.0","2.7","9.4","-2.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-13","4.7","0.0","0.0","0.0","11.0","21.7","5.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-14","6.4","0.0","0.0","0.0","16.2","24.4","9.4",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-15","6.4","0.0","0.0","0.0","17.1","25.0","8.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-16","6.0","0.0","0.0","0.0","20.1","26.7","13.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-17","4.5","0.0","0.0","0.0","20.7","26.1","14.4",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-18","3.9","4.8","0.0","0.0","21.5","26.1","10.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-19","4.8","2.0","0.0","0.0","13.3","15.0","8.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-20","4.3","6.4","0.0","0.0","13.4","19.4","11.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-21","3.0","8.1","0.0","0.0","13.7","18.9","10.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-22","3.8","0.0","0.0","0.0","10.7","15.0","6.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-23","4.8","0.0","0.0","0.0","13.0","21.7","6.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-24","6.2","9.9","0.0","0.0","14.9","16.7","11.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-25","4.8","13.5","0.0","0.0","12.1","12.8","6.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-26","5.1","0.0","0.0","0.0","7.4","9.4","5.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-27","7.7","7.1","0.0","0.0","7.9","11.7","4.4",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-28","5.2","16.5","0.0","0.0","5.0","6.1","2.8",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-29","2.6","0.0","0.0","0.0","6.9","15.6","1.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-04-30","6.2","0.0","0.0","0.0","10.6","14.4","5.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-01","4.3","0.0","0.0","0.0","10.4","17.2","5.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-02","1.2","0.0","0.0","0.0","12.8","19.4","3.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-03","5.7","0.0","0.0","0.0","15.4","22.8","8.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-04","4.8","0.0","0.0","0.0","14.7","18.9","7.2",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-05","3.0","0.0","0.0","0.0","15.0","26.1","7.2",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-06","5.8","0.0","0.0","0.0","23.5","33.3","15.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-07","5.0","0.0","0.0","0.0","19.1","21.1","10.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-08","2.5","0.0","0.0","0.0","16.1","22.8","7.8",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-09","6.2","8.4","0.0","0.0","15.6","20.0","11.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-10","5.9","15.0","0.0","0.0","11.9","14.4","8.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-11","2.6","3.8","0.0","0.0","11.1","13.3","9.4",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-12","5.3","0.0","0.0","0.0","12.1","14.4","8.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-13","6.2","4.6","0.0","0.0","8.3","10.0","3.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-14","6.4","0.0","0.0","0.0","5.1","11.1","1.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-15","3.8","0.0","0.0","0.0","8.8","18.3","1.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-16","3.4","0.0","0.0","0.0","14.9","18.9","9.4",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-17","3.5","0.0","0.0","0.0","13.1","18.3","7.8",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-18","1.0","0.0","0.0","0.0","13.8","21.1","6.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-19","3.7","0.0","0.0","0.0","16.3","23.3","10.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-20","2.8","0.0","0.0","0.0","18.2","24.4","12.2",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-21","1.1","0.0","0.0","0.0","19.4","26.7","11.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-22","4.0","0.0","0.0","0.0","21.7","28.9","11.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-23","6.1","0.0","0.0","0.0","23.3","28.9","18.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-24","3.1","0.0","0.0","0.0","22.8","30.0","18.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-25","4.1","8.4","0.0","0.0","22.0","24.4","18.9",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-26","4.1","6.9","0.0","0.0","21.6","27.2","16.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-27","3.2","6.1","0.0","0.0","20.4","21.1","17.2",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-28","2.4","7.9","0.0","0.0","17.8","20.0","16.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-29","4.0","0.0","0.0","0.0","19.8","26.1","16.7",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-30","3.0","0.0","0.0","0.0","22.0","28.9","15.6",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-05-31","4.0","0.5","0.0","0.0","21.3","22.8","17.2",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-06-01","5.4","0.0","0.0","0.0","17.9","19.4","15.0",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-06-02","3.4","0.0","0.0","0.0","17.3","23.9","13.3",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-06-03","3.6","5.3","0.0","0.0","18.7","21.1","16.1",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-06-04","4.0","1.5","0.0","0.0","18.6","23.3","14.4",
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.8831","-93.2289","265.8","2016-06-05","5.2","0.0","0.0","0.0","19.5","28.3","12.8",
